LineUID,SnapshotID,IsRerun,LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes,CBS_L1,CBS_L2
DEL-013-02::L-007,EST_DEL-013-02_2026-02-27_0901,NO,L-007,ITM-007,Materials > General Materials & Supplies,PKG-013,DEL-013-02,Fire stopping at wall penetrations (2 EA),2,EA,350,700,CAD,PARAMETRIC,ASSUMPTION — parametric rate $350/penetration for fire stopping assembly,MEDIUM,Applicability TBD pending wall fire ratings,Materials,General Materials
DEL-013-02::L-008,EST_DEL-013-02_2026-02-27_0901,NO,L-008,ITM-008,Materials > General Materials & Supplies,PKG-013,DEL-013-02,Vibration isolation system,1,LS,2000,2000,CAD,PARAMETRIC,ASSUMPTION — parametric allowance for industrial HVAC vibration isolation,LOW,Requirement TBD per Mechanical Engineer (Specification REQ-016),Materials,General Materials
DEL-013-02::L-009,EST_DEL-013-02_2026-02-27_0901,NO,L-009,ITM-009,Materials > General Materials & Supplies,PKG-013,DEL-013-02,Controls and sensors — supply and installation,1,LS,4500,4500,CAD,PARAMETRIC,ASSUMPTION — parametric allowance for HVAC controls package (controller + sensors + actuators),MEDIUM,Components TBD per DEL-003-07,Materials,General Materials
DEL-013-02::L-010,EST_DEL-013-02_2026-02-27_0901,NO,L-010,ITM-010,Construction Labour > General Construction Labour,PKG-013,DEL-013-02,Heating system integration — connection to DEL-013-01,1,LS,3500,3500,CAD,PARAMETRIC,ASSUMPTION — parametric allowance for mechanical integration work,LOW,Interface details TBD pending design,Construction Labour,Trade Labour
DEL-013-02::L-011,EST_DEL-013-02_2026-02-27_0901,NO,L-011,ITM-011,Materials > General Materials & Supplies,PKG-013,DEL-013-02,Condensate drain — routing and freeze protection,1,LS,800,800,CAD,PARAMETRIC,ASSUMPTION — parametric allowance for condensate drain line + trap + insulation,MEDIUM,Per Guidance condensate drain management section,Materials,General Materials
DEL-013-02::L-012,EST_DEL-013-02_2026-02-27_0901,NO,L-012,ITM-012,Construction Labour > General Construction Labour,PKG-013,DEL-013-02,Electrical power connection — final connection from disconnect to unit,1,LS,1200,1200,CAD,PARAMETRIC,Construction_Labour_Rates.csv — T-04 ($96/hr); ASSUMPTION 12 hrs,MEDIUM,Scope boundary PKG-013/PKG-015 TBD (Conflict C-002),Construction Labour,Trade Labour
DEL-013-02::L-013,EST_DEL-013-02_2026-02-27_0901,NO,L-013,ITM-013,"Commissioning & Testing > Commissioning, Testing & Inspection",PKG-013,DEL-013-02,Commissioning and air balancing,1,LS,3800,3800,CAD,PARAMETRIC,Professional_Staff_Rates.csv — R-23 ($160/hr x 16 hrs) + R-24 ($155/hr x 8 hrs),MEDIUM,Cx agent 16 hrs + controls specialist 8 hrs,"Commissioning & Testing > Commissioning, Testing & Inspection","Commissioning & Testing > Commissioning, Testing & Inspection"
DEL-013-02::L-014,EST_DEL-013-02_2026-02-27_0901,NO,L-014,ITM-014,"Permits, Fees & Insurance > Permits, Fees & Bonding",PKG-013,DEL-013-02,Safety codes permit and inspections,1,LS,1500,1500,CAD,PARAMETRIC,ASSUMPTION — parametric allowance for Alberta mechanical permit + inspection fees,MEDIUM,Alberta Safety Codes Act requirement,Permits & Fees,General Permits
DEL-013-02::L-015,EST_DEL-013-02_2026-02-27_0901,NO,L-015,ITM-015,Construction Labour > General Construction Labour,PKG-013,DEL-013-02,Shop drawings and equipment submittals,1,LS,729.60,729.60,CAD,PARAMETRIC,Construction_Labour_Rates.csv — T-06 ($91.20/hr x 8 hrs),MEDIUM,Mechanical Contractor submittal preparation,Construction Labour,Trade Labour
DEL-013-02::L-016,EST_DEL-013-02_2026-02-27_0901,NO,L-016,ITM-016,Construction Labour > General Construction Labour,PKG-013,DEL-013-02,O&M manual and as-built mark-ups and closeout documentation,1,LS,1500,1500,CAD,PARAMETRIC,ASSUMPTION — parametric allowance for closeout documentation assembly,MEDIUM,Commissioning report + O&M + as-builts compilation,Construction Labour,Trade Labour
DEL-013-02::L-017,EST_DEL-013-02_2026-02-27_0901,NO,L-017,ITM-017,Professional Services > Professional Staff,PKG-013,DEL-013-02,Professional staff — Project Manager,6,hr,165,990,CAD,PARAMETRIC,Professional_Staff_Rates.csv — R-01 ($165/hr); Level_of_Effort.csv — 6 hrs,MEDIUM,LOE from Level_of_Effort.csv for DEL-013-02,Professional Services > Professional Staff,Professional Services > Professional Staff
DEL-013-02::L-018,EST_DEL-013-02_2026-02-27_0901,NO,L-018,ITM-018,Professional Services > Professional Staff,PKG-013,DEL-013-02,Professional staff — Construction Project Manager,8,hr,155,1240,CAD,PARAMETRIC,Professional_Staff_Rates.csv — R-02 ($155/hr); Level_of_Effort.csv — 8 hrs,MEDIUM,LOE from Level_of_Effort.csv for DEL-013-02,Professional Services > Professional Staff,Professional Services > Professional Staff
DEL-013-02::L-019,EST_DEL-013-02_2026-02-27_0901,NO,L-019,ITM-019,Professional Services > Professional Staff,PKG-013,DEL-013-02,Professional staff — Site Superintendent,10,hr,145,1450,CAD,PARAMETRIC,Professional_Staff_Rates.csv — R-03 ($145/hr); Level_of_Effort.csv — 10 hrs,MEDIUM,LOE from Level_of_Effort.csv for DEL-013-02,Professional Services > Professional Staff,Professional Services > Professional Staff
DEL-013-02::L-020,EST_DEL-013-02_2026-02-27_0901,NO,L-020,ITM-020,Professional Services > Professional Staff,PKG-013,DEL-013-02,Professional staff — Cost Estimator,4,hr,135,540,CAD,PARAMETRIC,Professional_Staff_Rates.csv — R-08 ($135/hr); Level_of_Effort.csv — 4 hrs,MEDIUM,LOE from Level_of_Effort.csv for DEL-013-02,Professional Services > Professional Staff,Professional Services > Professional Staff
DEL-013-02::L-021,EST_DEL-013-02_2026-02-27_0901,NO,L-021,ITM-021,Professional Services > Professional Staff,PKG-013,DEL-013-02,Professional staff — QA/QC Lead,6,hr,135,810,CAD,PARAMETRIC,Professional_Staff_Rates.csv — R-06 ($135/hr); Level_of_Effort.csv — 6 hrs,MEDIUM,LOE from Level_of_Effort.csv for DEL-013-02,Professional Services > Professional Staff,Professional Services > Professional Staff
DEL-013-02::L-022,EST_DEL-013-02_2026-02-27_0901,NO,L-022,ITM-022,Professional Services > Professional Staff,PKG-013,DEL-013-02,Professional staff — HSE Manager,4,hr,140,560,CAD,PARAMETRIC,Professional_Staff_Rates.csv — R-05 ($140/hr); Level_of_Effort.csv — 4 hrs,MEDIUM,LOE from Level_of_Effort.csv for DEL-013-02,Professional Services > Professional Staff,Professional Services > Professional Staff
DEL-013-02::L-023,EST_DEL-013-02_2026-02-27_0901,NO,L-023,ITM-023,Construction Labour > General Construction Labour,PKG-013,DEL-013-02,HVAC sheet metal labour — ductwork installation,80,hr,91.20,7296,CAD,PARAMETRIC,Construction_Labour_Rates.csv — T-06 ($91.20/hr fully burdened),MEDIUM,ASSUMPTION: 80 hrs parametric (2 tradespeople x 5 days x 8 hrs),Construction Labour,Trade Labour
DEL-013-02::L-024,EST_DEL-013-02_2026-02-27_0901,NO,L-024,ITM-024,Construction Labour > General Construction Labour,PKG-013,DEL-013-02,General labourer — site support for mechanical installation,24,hr,65.10,1562.40,CAD,PARAMETRIC,Construction_Labour_Rates.csv — T-08 ($65.10/hr fully burdened),MEDIUM,ASSUMPTION: 24 hrs parametric (1 labourer x 3 days x 8 hrs),Construction Labour,Trade Labour
DEL-013-03::L-001,EST_DEL-013-03_2026-02-27_0901,NO,L-001,ITM-001,Mechanical > HVAC Equipment & Distribution,PKG-013,DEL-013-03,Makeup Air Unit (MUA) - supply and install,1,EA,45000.00,45000.00,CAD,PARAMETRIC,Mechanical_System_Rates.csv MS-02 (RecommendedRate=45000; range 28000-65000),LOW,Sizing TBD; parametric allowance from rate table; gas-fired ASSUMPTION,Equipment,General Equipment
DEL-013-03::L-002,EST_DEL-013-03_2026-02-27_0901,NO,L-002,ITM-002,Mechanical > HVAC Equipment & Distribution,PKG-013,DEL-013-03,Fresh air intake ductwork - exterior penetration to MUA,1,LS,3500.00,3500.00,CAD,PARAMETRIC,Mechanical_System_Rates.csv MS-06 basis + ASSUMPTION for intake section,LOW,Weather hood/screen/wall penetration/flexible connection/insulation; scope limited to intake run,Equipment,General Equipment
DEL-013-03::L-003,EST_DEL-013-03_2026-02-27_0901,NO,L-003,ITM-003,Mechanical > HVAC Equipment & Distribution,PKG-013,DEL-013-03,Supply ductwork - main trunk and branch runs (per floor area),1208,m2,60.00,72480.00,CAD,PARAMETRIC,Mechanical_System_Rates.csv MS-06 (RecommendedRate=60/m2; range 40-85),MEDIUM,13000 sqft = 1208 m2; normalized per floor area; includes fittings and basic hangers,Equipment,General Equipment
DEL-013-03::L-004,EST_DEL-013-03_2026-02-27_0901,NO,L-004,ITM-004,Mechanical > Controls & Commissioning,PKG-013,DEL-013-03,Dampers and control valves - intake/supply/zone,1,LS,4500.00,4500.00,CAD,PARAMETRIC,ASSUMPTION based on system complexity; no direct rate table entry,LOW,Motorized intake damper + supply modulating dampers + branch volume dampers,Mechanical > Controls & Commissioning,Mechanical > Controls & Commissioning
DEL-013-03::L-005,EST_DEL-013-03_2026-02-27_0901,NO,L-005,ITM-005,Mechanical > HVAC Equipment & Distribution,PKG-013,DEL-013-03,Fire and smoke dampers at fire-rated penetrations,4,EA,650.00,2600.00,CAD,PARAMETRIC,ASSUMPTION: industry parametric for commercial fire dampers installed,LOW,Qty 4 ASSUMPTION; actual qty TBD per fire separation drawings,Equipment,General Equipment
DEL-013-03::L-006,EST_DEL-013-03_2026-02-27_0901,NO,L-006,ITM-006,Mechanical > HVAC Equipment & Distribution,PKG-013,DEL-013-03,Intake filtration - initial filter set and rack,1,LS,800.00,800.00,CAD,PARAMETRIC,ASSUMPTION: standard MUA filter installation,LOW,Filter type/MERV TBD per manufacturer,Equipment,General Equipment
DEL-013-03::L-007,EST_DEL-013-03_2026-02-27_0901,NO,L-007,ITM-007,Mechanical > HVAC Equipment & Distribution,PKG-013,DEL-013-03,Ductwork insulation - supply ductwork per energy code,1,LS,10870.00,10870.00,CAD,PARAMETRIC,ASSUMPTION: ~15% of supply ductwork cost (72480 x 0.15),MEDIUM,Type/thickness TBD; 15% parametric ratio standard for insulated supply systems,Equipment,General Equipment
DEL-013-03::L-008,EST_DEL-013-03_2026-02-27_0901,NO,L-008,ITM-008,Mechanical > HVAC Equipment & Distribution,PKG-013,DEL-013-03,Electrical disconnect switch and LOTO provisions,1,EA,1200.00,1200.00,CAD,PARAMETRIC,ASSUMPTION: industry parametric for 3-phase disconnect + LOTO hardware,LOW,Per Alberta Electrical Code; circuit sizing TBD,Equipment,General Equipment
DEL-013-03::L-009,EST_DEL-013-03_2026-02-27_0901,NO,L-009,ITM-009,Mechanical > HVAC Equipment & Distribution,PKG-013,DEL-013-03,Condensate drain pan and drain line,1,LS,750.00,750.00,CAD,PARAMETRIC,ASSUMPTION: standard MUA condensate management,LOW,Applicability TBD per manufacturer; included as prudent cold-climate provision,Equipment,General Equipment
DEL-013-03::L-010,EST_DEL-013-03_2026-02-27_0901,NO,L-010,ITM-010,Mechanical > Controls & Commissioning,PKG-013,DEL-013-03,Controls integration - BAS wiring and programming,1,LS,5500.00,5500.00,CAD,PARAMETRIC,ASSUMPTION: MUA-to-BAS integration typical for commercial HVAC,LOW,Integration with DEL-013-01 heating + DEL-013-02 air exchanger,Mechanical > Controls & Commissioning,Mechanical > Controls & Commissioning
DEL-013-03::L-011,EST_DEL-013-03_2026-02-27_0901,NO,L-011,ITM-011,Mechanical > HVAC Equipment & Distribution,PKG-013,DEL-013-03,Ductwork hangers/supports and structural attachments,1,LS,5400.00,5400.00,CAD,PARAMETRIC,ASSUMPTION: ~7.5% of supply ductwork cost (72480 x 0.075),MEDIUM,Includes crane zone coordination; 35ft ceiling height,Equipment,General Equipment
DEL-013-03::L-012,EST_DEL-013-03_2026-02-27_0901,NO,L-012,ITM-012,Mechanical > Administration & Permits,PKG-013,DEL-013-03,Mechanical permit - AHJ application and fees,1,LS,1500.00,1500.00,CAD,PARAMETRIC,ASSUMPTION: Alberta mechanical permit typical for commercial HVAC installation,LOW,Camrose County AHJ fees,Permits & Fees,General Permits
DEL-013-03::L-013,EST_DEL-013-03_2026-02-27_0901,NO,L-013,ITM-013,Mechanical > Administration & Permits,PKG-013,DEL-013-03,Equipment submittals - preparation and review coordination,1,LS,1500.00,1500.00,CAD,PARAMETRIC,ASSUMPTION: ~16 hrs submittal prep at blended rate,LOW,Product data sheets and shop drawings; engineer review coordination,Permits & Fees,General Permits
DEL-013-03::L-014,EST_DEL-013-03_2026-02-27_0901,NO,L-014,ITM-014,Mechanical > Controls & Commissioning,PKG-013,DEL-013-03,Test and balance (TAB) - qualified contractor,1,LS,4500.00,4500.00,CAD,PARAMETRIC,ASSUMPTION: commercial TAB for MUA system with multiple distribution points,LOW,Airflow measurement at all supply terminals; TAB report,Mechanical > Controls & Commissioning,Mechanical > Controls & Commissioning
DEL-013-03::L-015,EST_DEL-013-03_2026-02-27_0901,NO,L-015,ITM-015,Mechanical > Controls & Commissioning,PKG-013,DEL-013-03,Duct leakage testing per SMACNA,1,LS,2000.00,2000.00,CAD,PARAMETRIC,ASSUMPTION: duct leakage test for supply system,LOW,Leakage class TBD per DEL-003-07,Mechanical > Controls & Commissioning,Mechanical > Controls & Commissioning
DEL-013-03::L-016,EST_DEL-013-03_2026-02-27_0901,NO,L-016,ITM-016,Mechanical > Controls & Commissioning,PKG-013,DEL-013-03,Commissioning - MUA start-up and controls functional test,1,LS,3500.00,3500.00,CAD,PARAMETRIC,ASSUMPTION: MUA start-up + controls sequence testing + documentation,LOW,Includes manufacturer start-up checklist and controls sequence verification,Mechanical > Controls & Commissioning,Mechanical > Controls & Commissioning
DEL-013-03::L-017,EST_DEL-013-03_2026-02-27_0901,NO,L-017,ITM-017,Mechanical > Controls & Commissioning,PKG-013,DEL-013-03,Integrated system performance test,1,LS,3000.00,3000.00,CAD,PARAMETRIC,ASSUMPTION: coordinated test with DEL-013-01/-02/-04/-05,LOW,Simultaneous operation verification; pressurization + airflow + temperature,Mechanical > Controls & Commissioning,Mechanical > Controls & Commissioning
DEL-013-03::L-018,EST_DEL-013-03_2026-02-27_0901,NO,L-018,ITM-018,Mechanical > Controls & Commissioning,PKG-013,DEL-013-03,Pressurization check at overhead doors,1,LS,1000.00,1000.00,CAD,PARAMETRIC,ASSUMPTION: pressure differential measurement at multiple door locations,LOW,Part of commissioning scope; TBD Pa acceptance range,Mechanical > Controls & Commissioning,Mechanical > Controls & Commissioning
DEL-013-03::L-019,EST_DEL-013-03_2026-02-27_0901,NO,L-019,ITM-019,Mechanical > Administration & Permits,PKG-013,DEL-013-03,As-built documentation preparation,1,LS,2000.00,2000.00,CAD,PARAMETRIC,ASSUMPTION: ~20 hrs drafting/markup at blended rate,LOW,Marked-up drawings for MUA unit + ductwork + dampers,Permits & Fees,General Permits
DEL-013-03::L-020,EST_DEL-013-03_2026-02-27_0901,NO,L-020,ITM-020,Mechanical > Administration & Permits,PKG-013,DEL-013-03,O&M manual compilation and submittal,1,LS,1200.00,1200.00,CAD,PARAMETRIC,ASSUMPTION: compilation/assembly of manufacturer + commissioning docs,LOW,Manufacturer O&M + TAB report + commissioning report + filter schedule,Permits & Fees,General Permits
DEL-013-03::L-021,EST_DEL-013-03_2026-02-27_0901,NO,L-021,ITM-021,Mechanical > Administration & Permits,PKG-013,DEL-013-03,Owner/facilities staff training,1,LS,1500.00,1500.00,CAD,PARAMETRIC,ASSUMPTION: ~8 hrs training delivery at journeyman rate + prep,LOW,Operation/maintenance/filter/troubleshooting/emergency shutdown,Permits & Fees,General Permits
DEL-013-03::L-022A,EST_DEL-013-03_2026-02-27_0901,NO,L-022A,ITM-022,Professional Services > Project Management,PKG-013,DEL-013-03,Project Manager - MUA deliverable coordination,6,hr,165.00,990.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-013-03 R-01 (6 hr) + Professional_Staff_Rates.csv R-01 ($165/hr),MEDIUM,LOE from price source,Professional Services,Project Management
DEL-013-03::L-022B,EST_DEL-013-03_2026-02-27_0901,NO,L-022B,ITM-022,Professional Services > Project Management,PKG-013,DEL-013-03,Construction Project Manager - MUA coordination,8,hr,155.00,1240.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-013-03 R-02 (8 hr) + Professional_Staff_Rates.csv R-02 ($155/hr),MEDIUM,LOE from price source,Professional Services,Project Management
DEL-013-03::L-022C,EST_DEL-013-03_2026-02-27_0901,NO,L-022C,ITM-022,Professional Services > Project Management,PKG-013,DEL-013-03,Site Superintendent - MUA field leadership,10,hr,145.00,1450.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-013-03 R-03 (10 hr) + Professional_Staff_Rates.csv R-03 ($145/hr),MEDIUM,LOE from price source,Professional Services,Project Management
DEL-013-03::L-022D,EST_DEL-013-03_2026-02-27_0901,NO,L-022D,ITM-022,Professional Services > Project Management,PKG-013,DEL-013-03,Cost Estimator - MUA estimate prep,4,hr,135.00,540.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-013-03 R-08 (4 hr) + Professional_Staff_Rates.csv R-08 ($135/hr),MEDIUM,LOE from price source,Professional Services,Project Management
DEL-013-03::L-022E,EST_DEL-013-03_2026-02-27_0901,NO,L-022E,ITM-022,Professional Services > Project Management,PKG-013,DEL-013-03,QA/QC Lead - MUA quality oversight,6,hr,135.00,810.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-013-03 R-06 (6 hr) + Professional_Staff_Rates.csv R-06 ($135/hr),MEDIUM,LOE from price source,Professional Services,Project Management
DEL-013-03::L-022F,EST_DEL-013-03_2026-02-27_0901,NO,L-022F,ITM-022,Professional Services > Project Management,PKG-013,DEL-013-03,HSE Manager - MUA safety oversight,4,hr,140.00,560.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-013-03 R-05 (4 hr) + Professional_Staff_Rates.csv R-05 ($140/hr),MEDIUM,LOE from price source,Professional Services,Project Management
DEL-013-03::L-023,EST_DEL-013-03_2026-02-27_0901,NO,L-023,ITM-023,Mechanical > Administration & Permits,PKG-013,DEL-013-03,Delivery logistics and rigging/crane for MUA unit setting,1,LS,3500.00,3500.00,CAD,PARAMETRIC,ASSUMPTION: crane/rigging for large MUA unit in Utility Room,LOW,Large/heavy unit; coordinated with Utility Room readiness (DEL-012-02),Permits & Fees,General Permits
DEL-013-03::L-024,EST_DEL-013-03_2026-02-27_0901,NO,L-024,ITM-024,Mechanical > HVAC Equipment & Distribution,PKG-013,DEL-013-03,Gas supply connection to MUA unit,1,LS,2500.00,2500.00,CAD,PARAMETRIC,ASSUMPTION: gas piping connection by licensed gas fitter,LOW,ASSUMPTION: gas-fired MUA per Guidance C3; gas service via SOW-0080,Equipment,General Equipment
DEL-013-03::L-025,EST_DEL-013-03_2026-02-27_0901,NO,L-025,ITM-025,Mechanical > Administration & Permits,PKG-013,DEL-013-03,AHJ inspections - rough-in and final,2,EA,350.00,700.00,CAD,PARAMETRIC,ASSUMPTION: AHJ inspection fees for mechanical rough-in + final,LOW,Hold points per Procedure Step 5.2; includes fire damper inspection,Permits & Fees,General Permits
