AssumptionUID,FromDeliverableID,SnapshotID,AssumptionID,Category,Description,Impact,SourcePath
DEL-011-05::A-0011,DEL-011-05,EST_DEL-011-05_2026-02-27_0848,ASM-011,,Currency is CAD,All lines,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-05_2026-02-27_0848/Assumptions_Log.md
DEL-011-05::A-0012,DEL-011-05,EST_DEL-011-05_2026-02-27_0848,ASM-012,,"Flashing/trim/sealants allowance ($9,000) is representative for wash bay enclosure",L-009,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-05_2026-02-27_0848/Assumptions_Log.md
DEL-011-06::A-0001,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-001,,Pit plan dimensions: 12m length x 1.5m width,Typical heavy-equipment maintenance pit geometry for landfill operations; Guidance Considerations states depth of ~1.5-1.8m is typical. Width and length assumed based on equipment access requirements. Actual dimensions TBD per DEL-002-06 and Owner fleet data.,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0002,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-002,,Pit depth: 1.5m below building floor slab level,"Must allow upright working posture beneath heavy equipment; Datasheet states ""sufficient to allow upright working posture."" 1.5m is conservative lower bound per Guidance (~1.5-1.8m typical).",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0003,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-003,,Concrete walls are cast-in-place reinforced concrete,"Datasheet states ""Concrete-lined pit/trench integrated into building slab"" and ""ASSUMPTION based on building type (concrete structure per App B).""",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0004,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-004,,Reinforcing steel at approximately 100 kg/m3 of concrete,Standard parametric rate for moderately reinforced structural concrete. Actual schedule TBD per DEL-002-06.,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0005,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-005,,Waterproofing rate: $35/m2 for damp-proofing coating application,No direct rate in price sources. Rate based on standard damp-proofing coating application for below-grade concrete in interior location. Method TBD per structural engineer.,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0006,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-006,,Pit lining/finishing rate: $40/m2 for concrete sealer/hardener finish,No direct rate in price sources. Rate based on industrial concrete floor sealer/hardener application. Material TBD per IFC drawings.,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0007,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-007,,Safety railing rate: $185/m for galvanized steel pipe railing system,"No railing rate in price sources. Rate based on parametric estimate for industrial pipe railing with top rail (1070mm), mid-rail, and toe board per Alberta OHS Code Part 9.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0008,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-008,,Pit cover/grating rate: $250/m2 for removable heavy-duty galvanized bar grating,No grating rate in price sources. Rate based on parametric estimate for heavy-duty industrial bar grating capable of supporting foot and light vehicle traffic. Cover type TBD per Specification REQ-011-06-11.,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0009,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-009,,"Ventilation rough-in allowance: $2,500 lump sum","Covers structural penetrations (sleeves, duct openings) in pit walls for mechanical ventilation system. Scope limited to this deliverable; system design/install by PKG-013.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0010,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-010,,"Lighting rough-in allowance: $2,000 lump sum","Covers embedded conduit, pull strings, and junction boxes in pit walls for lighting. Scope limited to this deliverable; installation by PKG-015.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0011,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-011,,"Floor drain rough-in allowance: $1,800 lump sum",Covers floor drain body and piping rough-in. Scope boundary between this deliverable and PKG-014 is TBD per Guidance Conflict Table C-011-06-04.,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0012,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-012,,"Excavation safety allowance: $3,500 lump sum","Covers temporary shoring, benching, or sloping per Alberta OHS Code Part 32. Actual requirements depend on soil conditions and excavation depth. Interior excavation within building footprint may have different requirements than open-field excavation.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0013,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-013,,"Concrete testing allowance: $2,500 lump sum","Covers cylinder sampling, laboratory compressive strength testing (7-day and 28-day), and documentation per project quality plan. Frequency TBD per CSA A23.1.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0014,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-014,,"Cold-weather concrete protection allowance: $2,000 lump sum","Covers heated enclosures, insulated blankets, and temperature monitoring per CSA A23.1 / ACI 306. May not apply if concrete is placed during warm months (May-September).",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0015,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-015,,Excavation unit rate: $45/m3 for small interior excavation,Parametric rate derived from equipment operator ($88/hr fully burdened) and labourer ($65.10/hr) rates from Construction_Labour_Rates.csv. Interior excavation within building footprint; small volume (~27 m3) limits equipment options.,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-011-06::A-0016,DEL-011-06,EST_DEL-011-06_2026-02-27_0600,ASM-016,,"Construction labour (concrete placement crew): $8,400 lump sum",Based on 2 concrete finishers x 32hr + 2 labourers x 24hr at fully burdened rates from Construction_Labour_Rates.csv. Crew size and duration depend on pour schedule and pit geometry.,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-011-06_2026-02-27_0600/Assumptions_Log.md
DEL-012-01::A-0001,DEL-012-01,EST_DEL-012-01_2026-02-27_0901,ASM-001,,Room area is approximately 400 sqft (~37 m2) as stated in RFP and decomposition,Floor finish quantity changes proportionally,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-01_2026-02-27_0901/Assumptions_Log.md
DEL-012-01::A-0002,DEL-012-01,EST_DEL-012-01_2026-02-27_0901,ASM-002,,Partition wall height is approximately 10 ft (3.05 m) to underside of mezzanine deck above,Partition area (~74 m2) changes proportionally; +/- 20% area change for +/- 2 ft height variation,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-01_2026-02-27_0901/Assumptions_Log.md
DEL-012-01::A-0003,DEL-012-01,EST_DEL-012-01_2026-02-27_0901,ASM-003,,"Industrial metal racking shelving estimated at $1,500 per bay (supply + install), 8 bays total","Shelving cost could range $6,400 to $24,000 depending on type, capacity, and bay count",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-01_2026-02-27_0901/Assumptions_Log.md
DEL-012-01::A-0004,DEL-012-01,EST_DEL-012-01_2026-02-27_0901,ASM-004,,Shelving anchoring estimated at $800 lump sum (hardware + labour),Nominal impact; could increase if structural engineer requires pull-testing or specialized anchors,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-01_2026-02-27_0901/Assumptions_Log.md
DEL-012-01::A-0005,DEL-012-01,EST_DEL-012-01_2026-02-27_0901,ASM-005,,"Roll-up door rough opening framing estimated at ~12 carpenter hours + $230 materials = ~$1,200 LS",Framing cost could be higher if structural steel lintel required vs. wood header,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-01_2026-02-27_0901/Assumptions_Log.md
DEL-012-01::A-0006,DEL-012-01,EST_DEL-012-01_2026-02-27_0901,ASM-006,,"Interior Architectural Rate IA-01 ($90/m2) is treated as a composite material rate for partition supply. Trade labour lines (ITM-014, ITM-015) are treated as GC labour cost. This may result in partial overlap if IA-01 rate already includes installation labour.","If IA-01 is supply-and-install, trade labour lines L-014 and L-015 ($4,935) would be double-counted. Total estimate would be overstated by that amount.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-01_2026-02-27_0901/Assumptions_Log.md
DEL-012-01::A-0007,DEL-012-01,EST_DEL-012-01_2026-02-27_0901,ASM-007,,Partition walls are non-structural metal stud + gypsum board (not CMU or fire-rated assembly),"If fire-rated partitions required per Alberta Fire Code, material and labour costs increase significantly",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-01_2026-02-27_0901/Assumptions_Log.md
DEL-012-01::A-0008,DEL-012-01,EST_DEL-012-01_2026-02-27_0901,ASM-008,,Ceiling is exposed structure (no finish required for parts room),"If suspended ceiling or other finish required, add $2,960+ (37 m2 x IA-03 $80/m2)",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-01_2026-02-27_0901/Assumptions_Log.md
DEL-012-01::A-0009,DEL-012-01,EST_DEL-012-01_2026-02-27_0901,ASM-009,,Roll-up door is motorized and insulated per Guidance trade-off recommendation,"If manual and non-insulated, door cost could reduce by 30-50%",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-01_2026-02-27_0901/Assumptions_Log.md
DEL-012-01::A-0010,DEL-012-01,EST_DEL-012-01_2026-02-27_0901,ASM-010,,No plumbing scope in parts room,Negligible unless design changes,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-01_2026-02-27_0901/Assumptions_Log.md
DEL-012-03::A-0001,DEL-012-03,EST_DEL-012-03_2026-02-27_0630,ASM-001,,Office floor area assumed at 25 m2 (~269 sq ft),"Drives ceiling (ITM-008), flooring (ITM-009), paint area (ITM-010), and labour quantities (ITM-019 through ITM-022). +/-50% area change shifts area-dependent items by ~$4,575.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-03_2026-02-27_0630/Assumptions_Log.md
DEL-012-03::A-0002,DEL-012-03,EST_DEL-012-03_2026-02-27_0630,ASM-002,,Wall-to-floor area ratio assumed at 2.0 (50 m2 walls for 25 m2 floor),Drives partition material quantity (ITM-007) and paint area (ITM-010),/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-03_2026-02-27_0630/Assumptions_Log.md
DEL-012-03::A-0003,DEL-012-03,EST_DEL-012-03_2026-02-27_0630,ASM-003,,Office has 1 standard interior door,"Door supply and install cost (ITM-011 / DL-011, $1,200)",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-03_2026-02-27_0630/Assumptions_Log.md
DEL-012-03::A-0004,DEL-012-03,EST_DEL-012-03_2026-02-27_0630,ASM-004,,Office has 4 EA 15A/120V electrical receptacles,"Receptacle cost (ITM-012 / DL-012, $740)",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-03_2026-02-27_0630/Assumptions_Log.md
DEL-012-03::A-0005,DEL-012-03,EST_DEL-012-03_2026-02-27_0630,ASM-005,,Office has 2 EA data/communications drops,"Data outlet cost (ITM-014 / DL-014, $500)",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-03_2026-02-27_0630/Assumptions_Log.md
DEL-012-03::A-0006,DEL-012-03,EST_DEL-012-03_2026-02-27_0630,ASM-006,,Suspended ceiling at lower height than 35 ft structural ceiling,"Ceiling cost (ITM-008 / DL-008, $2,000)",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-03_2026-02-27_0630/Assumptions_Log.md
DEL-012-03::A-0007,DEL-012-03,EST_DEL-012-03_2026-02-27_0630,ASM-007,,Furniture and loose equipment are NOT in scope (County-supplied),No furniture costs included in estimate,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-03_2026-02-27_0630/Assumptions_Log.md
DEL-012-03::A-0008,DEL-012-03,EST_DEL-012-03_2026-02-27_0630,ASM-008,,"PKG-012 provides physical enclosure (partitions, finishes) and PKG-015 performs electrical device installation; this estimate includes both for completeness","Electrical items (DL-012, DL-013, DL-014 totalling $1,890) are included but may belong to PKG-015",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-03_2026-02-27_0630/Assumptions_Log.md
DEL-012-03::A-0009,DEL-012-03,EST_DEL-012-03_2026-02-27_0630,ASM-009,,Millwork / casework is applicable to the office space,"DL-018 ($11,000) — 30.8% of total estimate",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-03_2026-02-27_0630/Assumptions_Log.md
DEL-012-03::A-0010,DEL-012-03,EST_DEL-012-03_2026-02-27_0630,ASM-010,,Construction trade labour hours derived parametrically from area quantities,"Trade labour total: $5,846.60 (16.4% of estimate)",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-012-03_2026-02-27_0630/Assumptions_Log.md
DEL-013-01::A-0001,DEL-013-01,EST_DEL-013-01_2026-02-27_1045,ASM-001,,Natural gas is the fuel source for the heating system,"If electric or propane, gas connection scope removed; equipment pricing changes; gas fitter requirement (REQ-012) does not apply",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-013-01_2026-02-27_1045/Assumptions_Log.md
DEL-013-01::A-0002,DEL-013-01,EST_DEL-013-01_2026-02-27_1045,ASM-002,,"Two (2) heating units are required for the 13,000 sqft high-bay shop","If 1 large unit, equipment count changes; if 3+ units, cost increases",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-013-01_2026-02-27_1045/Assumptions_Log.md
DEL-013-01::A-0003,DEL-013-01,EST_DEL-013-01_2026-02-27_1045,ASM-003,,"Heat recovery ductwork connections allowance is $4,500",Actual cost depends on equipment type and duct routing,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-013-01_2026-02-27_1045/Assumptions_Log.md
DEL-013-01::A-0004,DEL-013-01,EST_DEL-013-01_2026-02-27_1045,ASM-004,,Gas line connection scope is approximately 38 hours of plumber/gas fitter work at $92.80/hr,"If longer run or complex routing, hours increase",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-013-01_2026-02-27_1045/Assumptions_Log.md
DEL-013-01::A-0005,DEL-013-01,EST_DEL-013-01_2026-02-27_1045,ASM-005,,Electrical connection scope is approximately 16 hours of electrician work at $96/hr,"If complex 3-phase with VFDs, hours increase",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-013-01_2026-02-27_1045/Assumptions_Log.md
DEL-013-01::A-0006,DEL-013-01,EST_DEL-013-01_2026-02-27_1045,ASM-006,,"Controls and BMS integration allowance is $6,000","If BMS protocol is complex (e.g., full BACnet integration), cost increases significantly",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-013-01_2026-02-27_1045/Assumptions_Log.md
DEL-013-01::A-0007,DEL-013-01,EST_DEL-013-01_2026-02-27_1045,ASM-007,,"Equipment positioning and securing allowance is $3,000","If equipment is exceptionally heavy or requires crane, cost increases",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-013-01_2026-02-27_1045/Assumptions_Log.md
DEL-013-01::A-0008,DEL-013-01,EST_DEL-013-01_2026-02-27_1045,ASM-008,,"Pre-commissioning inspection effort is $1,200",Minimal risk; inspection scope is well defined in Procedure,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-013-01_2026-02-27_1045/Assumptions_Log.md
DEL-013-01::A-0009,DEL-013-01,EST_DEL-013-01_2026-02-27_1045,ASM-009,,Safety Code inspection coordination effort is $500,Minimal risk; scope is administrative,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-013-01_2026-02-27_1045/Assumptions_Log.md
DEL-013-01::A-0010,DEL-013-01,EST_DEL-013-01_2026-02-27_1045,ASM-010,,"Initial start-up effort is $2,400","If start-up requires multiple days, cost increases",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-013-01_2026-02-27_1045/Assumptions_Log.md
DEL-013-01::A-0011,DEL-013-01,EST_DEL-013-01_2026-02-27_1045,ASM-011,,"Integrated HVAC system test effort is $3,200",Cost allocation across 6 PKG-013 deliverables TBD; full cost allocated here,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-013-01_2026-02-27_1045/Assumptions_Log.md
