LineUID,SnapshotID,IsRerun,LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
DEL-014-02::L-019,EST_DEL-014-02_2026-02-27_0600,NO,L-019,ITEM-019,CONSTRUCTION-LABOUR,PKG-014,DEL-014-02,Labourer — general support,16,hr,65.10,1041.60,CAD,PARAMETRIC,Construction_Labour_Rates.csv — T-08 Labourer (FullyBurdenedRate $65.10/hr); Assumptions_Log.md ASM-004,MED,Parametric: 16 hr for bedding prep and backfill assist and cleanup
DEL-014-02::L-020,EST_DEL-014-02_2026-02-27_0600,NO,L-020,ITEM-020,PROFESSIONAL-ADMIN,PKG-014,DEL-014-02,Closeout documentation and warranty package,1,LS,750.00,750.00,CAD,PARAMETRIC,PARAMETRIC estimate — admin/doc controller effort (~10 hr @ $75/hr); Decision_Log.md DEC-007,MED,Compile submittals and test records and photos and as-builts and warranty letter
DEL-014-03::LN-001,EST_DEL-014-03_2026-02-27_0901,NO,LN-001,ITM-001,EQUIPMENT,PKG-014,DEL-014-03,High-volume bulk water fill pump (supply),1,EA,8500.00,8500.00,CAD,PARAMETRIC,"Parametric derivation: no direct quote; based on comparable industrial-grade centrifugal transfer pump (5-10 HP, 200-400 LPM) for rural Alberta applications; Assumptions_Log ASM-003",LOW,Pump spec TBD; flow rate TBD; price range $5000-$12000; midpoint used
DEL-014-03::LN-002,EST_DEL-014-03_2026-02-27_0901,NO,LN-002,ITM-002,MATERIAL,PKG-014,DEL-014-03,Fill line piping — supply and install (2-3 inch),15,m,130.00,1950.00,CAD,PARAMETRIC,Underground_Utility_Rates.csv UU-01 (water line installed $130/m recommended),MEDIUM,Material TBD; rate from UU-01 for underground water line; above-grade interior run may differ but rate includes install
DEL-014-03::LN-003,EST_DEL-014-03_2026-02-27_0901,NO,LN-003,ITM-003,MATERIAL,PKG-014,DEL-014-03,Exterior fill connection hardware (coupling/cap/enclosure),1,EA,1200.00,1200.00,CAD,PARAMETRIC,Parametric derivation: cam-lock or storz coupling + cap + weather enclosure; Assumptions_Log ASM-004,LOW,Coupling type TBD pending owner/design input
DEL-014-03::LN-004,EST_DEL-014-03_2026-02-27_0901,NO,LN-004,ITM-004,MATERIAL,PKG-014,DEL-014-03,Backflow prevention device (double-check valve assembly — supply and install),1,EA,1800.00,1800.00,CAD,PARAMETRIC,Parametric derivation: DCVA for 2-3 inch line; Assumptions_Log ASM-005,LOW,Device type TBD; Alberta Plumbing Code requirement
DEL-014-03::LN-005,EST_DEL-014-03_2026-02-27_0901,NO,LN-005,ITM-005,MATERIAL,PKG-014,DEL-014-03,Freeze protection — heat trace cable and insulation,15,m,85.00,1275.00,CAD,PARAMETRIC,Parametric derivation: self-regulating heat trace cable + pipe insulation + labour; $60-$110/m range; Assumptions_Log ASM-006,MEDIUM,Method TBD; assumed heat trace + insulation for exposed/exterior piping
DEL-014-03::LN-006,EST_DEL-014-03_2026-02-27_0901,NO,LN-006,ITM-006,MATERIAL,PKG-014,DEL-014-03,Isolation valves and fittings (check valves; isolation valves; drain; supports),1,LS,2200.00,2200.00,CAD,PARAMETRIC,"Parametric derivation: 2-3 isolation valves, 1 check valve, drain valve, pipe supports/hangers; Assumptions_Log ASM-007",LOW,Lump-sum allowance for valves and fittings package
DEL-014-03::LN-007,EST_DEL-014-03_2026-02-27_0901,NO,LN-007,ITM-007,MATERIAL,PKG-014,DEL-014-03,Wall sleeve and penetration seal,1,EA,650.00,650.00,CAD,PARAMETRIC,Parametric derivation: galvanized sleeve + link seal + firestopping for concrete wall penetration; Assumptions_Log ASM-008,MEDIUM,Concrete structure wall penetration
DEL-014-03::LN-008,EST_DEL-014-03_2026-02-27_0901,NO,LN-008,ITM-008,MATERIAL,PKG-014,DEL-014-03,Pump mounting pad/frame,1,EA,400.00,400.00,CAD,PARAMETRIC,Parametric derivation: steel frame or concrete pad for pump mount; Assumptions_Log ASM-009,MEDIUM,Indoor utility room installation
DEL-014-03::LN-009,EST_DEL-014-03_2026-02-27_0901,NO,LN-009,ITM-009,MATERIAL,PKG-014,DEL-014-03,Electrical conduit stub-out to pump motor location,1,EA,350.00,350.00,CAD,PARAMETRIC,Parametric derivation: short conduit run + fittings; plumbing contractor scope; Assumptions_Log ASM-010,MEDIUM,Electrical connection itself under DEL-015-04
DEL-014-03::LN-010,EST_DEL-014-03_2026-02-27_0901,NO,LN-010,ITM-010,MATERIAL,PKG-014,DEL-014-03,Cistern inlet connection (interface fitting and isolation valve),1,EA,450.00,450.00,CAD,PARAMETRIC,Parametric derivation: bulkhead fitting + isolation valve at cistern; Assumptions_Log ASM-011,LOW,Interface ownership TBD between DEL-014-03 and DEL-014-01
DEL-014-03::LN-011,EST_DEL-014-03_2026-02-27_0901,NO,LN-011,ITM-011,LABOUR,PKG-014,DEL-014-03,Plumber labour — rough-in and installation,40,hr,92.80,3712.00,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-05 (Plumber fully burdened $92.80/hr),MEDIUM,40 hours parametric estimate for Phases 1-2 installation scope
DEL-014-03::LN-012,EST_DEL-014-03_2026-02-27_0901,NO,LN-012,ITM-012,LABOUR,PKG-014,DEL-014-03,Plumber labour — completion and final connections,16,hr,92.80,1484.80,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-05 (Plumber fully burdened $92.80/hr),MEDIUM,16 hours for Phase 4 (final connections; pressure test; flush)
DEL-014-03::LN-013,EST_DEL-014-03_2026-02-27_0901,NO,LN-013,ITM-013,LABOUR,PKG-014,DEL-014-03,Labourer support — installation assist,24,hr,65.10,1562.40,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-08 (Labourer fully burdened $65.10/hr),MEDIUM,24 hours for general assist across Phases 1-4
DEL-014-03::LN-014,EST_DEL-014-03_2026-02-27_0901,NO,LN-014,ITM-014,TESTING,PKG-014,DEL-014-03,Pressure test of fill line,1,LS,500.00,500.00,CAD,PARAMETRIC,Parametric derivation: test equipment rental + plumber time (included in LN-012); materials only here; Assumptions_Log ASM-012,MEDIUM,Test parameters TBD per Alberta Plumbing Code
DEL-014-03::LN-015,EST_DEL-014-03_2026-02-27_0901,NO,LN-015,ITM-015,TESTING,PKG-014,DEL-014-03,System flush,1,LS,250.00,250.00,CAD,PARAMETRIC,Parametric derivation: water + disposal + time (labour in LN-012); Assumptions_Log ASM-012,MEDIUM,Pre-commissioning activity
DEL-014-03::LN-016,EST_DEL-014-03_2026-02-27_0901,NO,LN-016,ITM-016,COMMISSIONING,PKG-014,DEL-014-03,Commissioning — pump start and flow/performance test,1,LS,1200.00,1200.00,CAD,PARAMETRIC,Parametric derivation: 8 hr plumber + commissioning support; Assumptions_Log ASM-013,MEDIUM,Operational test and flow measurement
DEL-014-03::LN-017,EST_DEL-014-03_2026-02-27_0901,NO,LN-017,ITM-017,COMMISSIONING,PKG-014,DEL-014-03,Commissioning — backflow prevention verification,1,LS,400.00,400.00,CAD,PARAMETRIC,Parametric derivation: ~3 hr plumber time + test kit; Assumptions_Log ASM-013,MEDIUM,Device test per code
DEL-014-03::LN-018,EST_DEL-014-03_2026-02-27_0901,NO,LN-018,ITM-018,COMMISSIONING,PKG-014,DEL-014-03,Commissioning — freeze protection function check,1,LS,350.00,350.00,CAD,PARAMETRIC,Parametric derivation: ~3 hr verification; Assumptions_Log ASM-013,MEDIUM,Heat trace continuity and drain-back check
DEL-014-03::LN-019,EST_DEL-014-03_2026-02-27_0901,NO,LN-019,ITM-019,COMMISSIONING,PKG-014,DEL-014-03,Commissioning — cistern integration test with DEL-014-01,1,LS,600.00,600.00,CAD,PARAMETRIC,Parametric derivation: coordinated test ~4 hr with DEL-014-01 crew; Assumptions_Log ASM-013,MEDIUM,Requires DEL-014-01 operational
DEL-014-03::LN-020,EST_DEL-014-03_2026-02-27_0901,NO,LN-020,ITM-020,REGULATORY,PKG-014,DEL-014-03,Safety Codes inspections — plumbing permit and inspection fees,1,LS,1500.00,1500.00,CAD,PARAMETRIC,Parametric derivation: Alberta plumbing permit fee + 2 inspections; Assumptions_Log ASM-014,LOW,Permit fee varies by municipality; allowance
DEL-014-03::LN-021,EST_DEL-014-03_2026-02-27_0901,NO,LN-021,ITM-021,CLOSEOUT,PKG-014,DEL-014-03,As-built drawings and closeout documentation,1,LS,1600.00,1600.00,CAD,PARAMETRIC,"Parametric derivation: ~12 hr effort for as-builts, O&M manual, warranty assembly, punch list; Assumptions_Log ASM-015",MEDIUM,"Includes as-builts, O&M manual, warranty docs"
DEL-014-03::LN-022,EST_DEL-014-03_2026-02-27_0901,NO,LN-022,ITM-022,MANAGEMENT,PKG-014,DEL-014-03,Professional staff — PM / CPM / Superintendent / Estimator / QA / HSE,1,LS,5590.00,5590.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-014-03): R-01 PM 6h@$165=$990 + R-02 CPM 8h@$155=$1240 + R-03 Supt 10h@$145=$1450 + R-08 Est 4h@$135=$540 + R-06 QA 6h@$135=$810 + R-05 HSE 4h@$140=$560 = $5590; Professional_Staff_Rates.csv,MEDIUM,Directly from LOE and staff rate tables
DEL-014-03::LN-023,EST_DEL-014-03_2026-02-27_0901,NO,LN-023,ITM-023,MATERIAL,PKG-014,DEL-014-03,Bollard protection at exterior fill point,1,EA,800.00,800.00,CAD,PARAMETRIC,Parametric derivation: steel bollard + concrete footing + install; Assumptions_Log ASM-016,LOW,Protection from vehicle damage at fill point
DEL-014-04::L-01,EST_DEL-014-04_2026-02-27_1130,NO,L-01,I-01,MAT-PLUMB,PKG-014,DEL-014-04,Floor drain body and grate — repair bay (heavy-duty load-rated),4,EA,850.00,3400.00,CAD,PARAMETRIC,Parametric — Alberta industrial heavy-duty cast iron floor drain installed; no quote in PRICE_SOURCES,LOW,Heavy-duty H-20+ rated for heavy equipment areas; type TBD per IFC (DEL-006-03)
DEL-014-04::L-02,EST_DEL-014-04_2026-02-27_1130,NO,L-02,I-02,MAT-PLUMB,PKG-014,DEL-014-04,Floor drain body and grate — wash bay (heavy-duty load-rated),1,EA,850.00,850.00,CAD,PARAMETRIC,Parametric — Alberta industrial heavy-duty cast iron floor drain installed; no quote in PRICE_SOURCES,LOW,Heavy-duty H-20+ rated; type TBD per IFC
DEL-014-04::L-03,EST_DEL-014-04_2026-02-27_1130,NO,L-03,I-03,MAT-PLUMB,PKG-014,DEL-014-04,Floor drain body and grate — washroom (standard duty),1,EA,450.00,450.00,CAD,PARAMETRIC,Parametric — standard commercial floor drain installed; no quote in PRICE_SOURCES,LOW,Standard duty for non-vehicle area
DEL-014-04::L-04,EST_DEL-014-04_2026-02-27_1130,NO,L-04,I-04,MAT-PLUMB,PKG-014,DEL-014-04,Floor drain body and grate — emergency shower area (standard duty),1,EA,450.00,450.00,CAD,PARAMETRIC,Parametric — standard commercial floor drain installed; no quote in PRICE_SOURCES,LOW,Sized for 75.7 L/min per ANSI Z358.1
DEL-014-04::L-05,EST_DEL-014-04_2026-02-27_1130,NO,L-05,I-05,MAT-PLUMB,PKG-014,DEL-014-04,Sump drain body and grate — repair bays (heavy-duty),2,EA,1200.00,2400.00,CAD,PARAMETRIC,Parametric — Alberta industrial deep-body sump drain installed; no quote in PRICE_SOURCES,LOW,Deep body sump type for sediment settling; qty TBD per IFC
DEL-014-04::L-06,EST_DEL-014-04_2026-02-27_1130,NO,L-06,I-06,MAT-PLUMB,PKG-014,DEL-014-04,Trap assembly (P-trap or integral) per drain location,9,EA,85.00,765.00,CAD,PARAMETRIC,Parametric — standard plumbing trap assembly; no quote in PRICE_SOURCES,MED,One per drain point (7 floor + 2 sump)
DEL-014-04::L-07,EST_DEL-014-04_2026-02-27_1130,NO,L-07,I-07,MAT-PLUMB,PKG-014,DEL-014-04,Trap primer device (where required by code),3,EA,250.00,750.00,CAD,PARAMETRIC,Parametric — trap primer device installed; no quote in PRICE_SOURCES,LOW,Locations TBD per Plumbing Engineer; assumed 3
DEL-014-04::L-08,EST_DEL-014-04_2026-02-27_1130,NO,L-08,I-08,MAT-PIPE,PKG-014,DEL-014-04,Underground drain piping — shop floor drains to building drain/vent system,25,m,160.00,4000.00,CAD,RATE_TABLE,Underground_Utility_Rates.csv UU-02 Sanitary line RecommendedRate=$160/m,MED,Parametric run length; rate from UU-02
DEL-014-04::L-09,EST_DEL-014-04_2026-02-27_1130,NO,L-09,I-09,MAT-PIPE,PKG-014,DEL-014-04,Underground drain piping — sump drains to building drain/vent system,12,m,160.00,1920.00,CAD,RATE_TABLE,Underground_Utility_Rates.csv UU-02 Sanitary line RecommendedRate=$160/m,MED,Parametric run length; rate from UU-02
DEL-014-04::L-10,EST_DEL-014-04_2026-02-27_1130,NO,L-10,I-10,MAT-PIPE,PKG-014,DEL-014-04,Underground drain piping — wash bay drain to building exterior stub,8,m,160.00,1280.00,CAD,RATE_TABLE,Underground_Utility_Rates.csv UU-02 Sanitary line RecommendedRate=$160/m,MED,Parametric run length; rate from UU-02
DEL-014-04::L-11,EST_DEL-014-04_2026-02-27_1130,NO,L-11,I-11,MAT-PIPE,PKG-014,DEL-014-04,Underground drain piping — washroom and emergency shower drains,10,m,160.00,1600.00,CAD,RATE_TABLE,Underground_Utility_Rates.csv UU-02 Sanitary line RecommendedRate=$160/m,MED,Parametric run length; rate from UU-02
DEL-014-04::L-12,EST_DEL-014-04_2026-02-27_1130,NO,L-12,I-12,MAT-PIPE,PKG-014,DEL-014-04,Above-ground drain/vent piping and vent-through-roof,15,m,95.00,1425.00,CAD,PARAMETRIC,Parametric — above-grade vent piping per m; no direct rate in PRICE_SOURCES,LOW,Lighter gauge than underground; parametric rate
DEL-014-04::L-13,EST_DEL-014-04_2026-02-27_1130,NO,L-13,I-13,LAB-PLUMB,PKG-014,DEL-014-04,Plumber labour — underground rough-in (Phase 2),40,hr,92.80,3712.00,CAD,RATE_TABLE,Construction_Labour_Rates.csv T-05 Plumber FullyBurdenedRate=$92.80/hr,MED,Parametric hours for 9 drain points underground rough-in
DEL-014-04::L-14,EST_DEL-014-04_2026-02-27_1130,NO,L-14,I-14,LAB-PLUMB,PKG-014,DEL-014-04,Plumber labour — above-ground rough-in and venting (Phase 4),16,hr,92.80,1484.80,CAD,RATE_TABLE,Construction_Labour_Rates.csv T-05 Plumber FullyBurdenedRate=$92.80/hr,MED,Parametric hours
DEL-014-04::L-15,EST_DEL-014-04_2026-02-27_1130,NO,L-15,I-15,LAB-PLUMB,PKG-014,DEL-014-04,Plumber labour — grate installation and final connections (Phase 4),8,hr,92.80,742.40,CAD,RATE_TABLE,Construction_Labour_Rates.csv T-05 Plumber FullyBurdenedRate=$92.80/hr,MED,Parametric hours
DEL-014-04::L-16,EST_DEL-014-04_2026-02-27_1130,NO,L-16,I-16,LAB-PLUMB,PKG-014,DEL-014-04,Plumber labour — testing and inspection support (Phase 5),12,hr,92.80,1113.60,CAD,RATE_TABLE,Construction_Labour_Rates.csv T-05 Plumber FullyBurdenedRate=$92.80/hr,MED,Includes pressure test + functional test + slope verification + inspection attendance
DEL-014-04::L-17,EST_DEL-014-04_2026-02-27_1130,NO,L-17,I-17,LAB-GEN,PKG-014,DEL-014-04,Labourer — trench excavation and backfill support,24,hr,65.10,1562.40,CAD,RATE_TABLE,Construction_Labour_Rates.csv T-08 Labourer FullyBurdenedRate=$65.10/hr,MED,Parametric hours for manual trench assist
DEL-014-04::L-18,EST_DEL-014-04_2026-02-27_1130,NO,L-18,I-18,LAB-PLUMB,PKG-014,DEL-014-04,Plumber labour — concrete pour monitoring (Phase 3),6,hr,92.80,556.80,CAD,RATE_TABLE,Construction_Labour_Rates.csv T-05 Plumber FullyBurdenedRate=$92.80/hr,MED,On-site during slab pour to protect drain bodies
DEL-014-04::L-19,EST_DEL-014-04_2026-02-27_1130,NO,L-19,I-19,LAB-PLUMB,PKG-014,DEL-014-04,Plumber labour — closeout and as-built preparation (Phase 6),8,hr,92.80,742.40,CAD,RATE_TABLE,Construction_Labour_Rates.csv T-05 Plumber FullyBurdenedRate=$92.80/hr,MED,As-built mark-ups and documentation
DEL-014-04::L-20,EST_DEL-014-04_2026-02-27_1130,NO,L-20,I-20,MGMT-COORD,PKG-014,DEL-014-04,Product submittals and coordination — lump sum,1,LS,1500.00,1500.00,CAD,PARAMETRIC,Parametric — coordination and submittal allowance; no quote in PRICE_SOURCES,LOW,Submittal prep + scope boundary coordination + oil/grease interceptor determination
DEL-014-04::L-21,EST_DEL-014-04_2026-02-27_1130,NO,L-21,I-21,PERMIT-INSP,PKG-014,DEL-014-04,Plumbing permit and Safety Code inspection fees,1,LS,1800.00,1800.00,CAD,PARAMETRIC,Parametric — Alberta Safety Code plumbing permit and inspection fees; no quote in PRICE_SOURCES,LOW,Permit + rough-in inspection + final inspection fees
DEL-014-04::L-22,EST_DEL-014-04_2026-02-27_1130,NO,L-22,I-22,MGMT-PM,PKG-014,DEL-014-04,Project management — PM allocation,6,hr,165.00,990.00,CAD,RATE_TABLE,Level_of_Effort.csv DEL-014-04 R-01 6hr; Professional_Staff_Rates.csv R-01 $165/hr,MED,Per LOE allocation
DEL-014-04::L-23,EST_DEL-014-04_2026-02-27_1130,NO,L-23,I-23,MGMT-PM,PKG-014,DEL-014-04,Construction project management allocation,8,hr,155.00,1240.00,CAD,RATE_TABLE,Level_of_Effort.csv DEL-014-04 R-02 8hr; Professional_Staff_Rates.csv R-02 $155/hr,MED,Per LOE allocation
DEL-014-04::L-24,EST_DEL-014-04_2026-02-27_1130,NO,L-24,I-24,MGMT-FIELD,PKG-014,DEL-014-04,Site superintendent allocation,10,hr,145.00,1450.00,CAD,RATE_TABLE,Level_of_Effort.csv DEL-014-04 R-03 10hr; Professional_Staff_Rates.csv R-03 $145/hr,MED,Per LOE allocation
DEL-014-04::L-25,EST_DEL-014-04_2026-02-27_1130,NO,L-25,I-25,MGMT-PM,PKG-014,DEL-014-04,Cost estimator allocation,4,hr,135.00,540.00,CAD,RATE_TABLE,Level_of_Effort.csv DEL-014-04 R-08 4hr; Professional_Staff_Rates.csv R-08 $135/hr,MED,Per LOE allocation
DEL-014-04::L-26,EST_DEL-014-04_2026-02-27_1130,NO,L-26,I-26,QA-QC,PKG-014,DEL-014-04,QA/QC lead allocation,6,hr,135.00,810.00,CAD,RATE_TABLE,Level_of_Effort.csv DEL-014-04 R-06 6hr; Professional_Staff_Rates.csv R-06 $135/hr,MED,Per LOE allocation
DEL-014-04::L-27,EST_DEL-014-04_2026-02-27_1130,NO,L-27,I-27,HSE,PKG-014,DEL-014-04,HSE manager allocation,4,hr,140.00,560.00,CAD,RATE_TABLE,Level_of_Effort.csv DEL-014-04 R-05 4hr; Professional_Staff_Rates.csv R-05 $140/hr,MED,Per LOE allocation
DEL-014-05::L-01,EST_DEL-014-05_2026-02-27_0202,NO,L-01,ITEM-01,Material,PKG-014,DEL-014-05,Emergency shower unit — combination shower/eyewash (supply),1,EA,2800.00,2800.00,CAD,PARAMETRIC,PARAMETRIC estimate — industrial combination shower/eyewash unit typical installed cost range $2000-$4000 CAD; midpoint used,LOW,ASSUMPTION: combination unit per CF-002; no quote in PRICE_SOURCES
DEL-014-05::L-02,EST_DEL-014-05_2026-02-27_0202,NO,L-02,ITEM-02,Material,PKG-014,DEL-014-05,Thermostatic mixing valve (TMV) — supply,1,EA,650.00,650.00,CAD,PARAMETRIC,PARAMETRIC estimate — TMV for emergency shower typical $400-$900 CAD; midpoint used,LOW,ASSUMPTION: TMV required per CF-001; pending IFC confirmation
DEL-014-05::L-03,EST_DEL-014-05_2026-02-27_0202,NO,L-03,ITEM-03,Material,PKG-014,DEL-014-05,Supply branch piping — pipe and fittings,1,LS,750.00,750.00,CAD,PARAMETRIC,PARAMETRIC estimate — short interior copper/PEX run ~5-10m with fittings and valves; typical $500-$1000,LOW,Pipe material and size TBD per Datasheet
DEL-014-05::L-04,EST_DEL-014-05_2026-02-27_0202,NO,L-04,ITEM-04,Material,PKG-014,DEL-014-05,Pipe supports and hangers,1,LS,200.00,200.00,CAD,PARAMETRIC,PARAMETRIC estimate — supports for short interior piping run,LOW,Included with supply branch
DEL-014-05::L-05,EST_DEL-014-05_2026-02-27_0202,NO,L-05,ITEM-05,Material,PKG-014,DEL-014-05,Emergency shower signage — high-visibility safety sign,1,EA,150.00,150.00,CAD,PARAMETRIC,PARAMETRIC estimate — industrial safety signage typical $75-$250,LOW,ASSUMPTION: required per OH&S Code
DEL-014-05::L-06,EST_DEL-014-05_2026-02-27_0202,NO,L-06,ITEM-06,Labour,PKG-014,DEL-014-05,Plumber labour — rough-in and unit installation,16,hr,92.80,1484.80,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-05 Plumber $92.80/hr fully burdened; hours = PARAMETRIC estimate,MED,16h parametric for mark-out + piping + unit install + pressure test
DEL-014-05::L-07,EST_DEL-014-05_2026-02-27_0202,NO,L-07,ITEM-07,Labour,PKG-014,DEL-014-05,Plumber labour — commissioning and testing,4,hr,92.80,371.20,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-05 Plumber $92.80/hr; hours = PARAMETRIC estimate,MED,4h for 15-min flow test + setup/teardown + documentation
DEL-014-05::L-08,EST_DEL-014-05_2026-02-27_0202,NO,L-08,ITEM-08,Permit,PKG-014,DEL-014-05,Alberta Safety Code plumbing permit (allocated share),1,EA,500.00,500.00,CAD,PARAMETRIC,PARAMETRIC estimate — plumbing permit fee allocation for single fixture installation,LOW,Shared permit across PKG-014; allocation for this deliverable
DEL-014-05::L-09,EST_DEL-014-05_2026-02-27_0202,NO,L-09,ITEM-09,Labour,PKG-014,DEL-014-05,Safety Code inspections coordination (rough-in + final),2,EA,185.60,371.20,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-05 Plumber $92.80/hr x 2h per inspection = $185.60/EA; hours = PARAMETRIC,MED,2 inspections x 2h plumber time each
DEL-014-05::L-10,EST_DEL-014-05_2026-02-27_0202,NO,L-10,ITEM-10,Overhead,PKG-014,DEL-014-05,Project Manager oversight,6,hr,165.00,990.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-01 $165/hr; Level_of_Effort.csv DEL-014-05 R-01 = 6h,MED,Per LOE matrix
DEL-014-05::L-11,EST_DEL-014-05_2026-02-27_0202,NO,L-11,ITEM-11,Overhead,PKG-014,DEL-014-05,Construction Project Manager oversight,8,hr,155.00,1240.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-02 $155/hr; Level_of_Effort.csv DEL-014-05 R-02 = 8h,MED,Per LOE matrix
DEL-014-05::L-12,EST_DEL-014-05_2026-02-27_0202,NO,L-12,ITEM-12,Overhead,PKG-014,DEL-014-05,Site Superintendent oversight,10,hr,145.00,1450.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-03 $145/hr; Level_of_Effort.csv DEL-014-05 R-03 = 10h,MED,Per LOE matrix
DEL-014-05::L-13,EST_DEL-014-05_2026-02-27_0202,NO,L-13,ITEM-13,Overhead,PKG-014,DEL-014-05,Cost Estimator effort,4,hr,135.00,540.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-08 $135/hr; Level_of_Effort.csv DEL-014-05 R-08 = 4h,MED,Per LOE matrix
